FIPS Country Code	FIPS ADM1 Code	ADM1 Name	Region
CA	10	Quebec	1 - Americas/Western Europe
CA	11	Saskatchewan	1 - Americas/Western Europe
CA	12	Yukon	1 - Americas/Western Europe
CA	13	Northwest Territories	1 - Americas/Western Europe
CA	14	Nunavut	1 - Americas/Western Europe
CB	00	Cambodia (general)	5 - Asia/Pacific
CB	01	(CB01)	5 - Asia/Pacific
CB	02	Kâmpóng Cham	5 - Asia/Pacific
CB	03	Kâmpóng Chhn?ng	5 - Asia/Pacific
CB	04	Kâmpóng Spoe	5 - Asia/Pacific
CB	05	Kâmpóng Thum	5 - Asia/Pacific
CB	06	(CB06)	5 - Asia/Pacific
CB	07	Kândal	5 - Asia/Pacific
CB	08	Kaôh K?ng	5 - Asia/Pacific
CB	09	Krâchéh	5 - Asia/Pacific
CB	10	Môndól Kiri	5 - Asia/Pacific
CB	11	(CB11)	5 - Asia/Pacific
CB	12	Po?th?s?t	5 - Asia/Pacific
CB	13	Pre?h Vihéar	5 - Asia/Pacific
CB	14	Prey Vêng	5 - Asia/Pacific
CB	15	(CB15)	5 - Asia/Pacific
CB	16	(CB16)	5 - Asia/Pacific
CB	17	Stœ?ng Trêng	5 - Asia/Pacific
CB	18	Svay Ri?ng	5 - Asia/Pacific
CB	19	Takêv	5 - Asia/Pacific
CB	20	(CB20)	5 - Asia/Pacific
CB	21	Kâmpôt	5 - Asia/Pacific
CB	22	Phnum Pénh	5 - Asia/Pacific
CB	23	Rôtân?h Kiri	5 - Asia/Pacific
CB	24	Si?m Réab	5 - Asia/Pacific
CB	25	Bantéay Méan Che?y	5 - Asia/Pacific
CB	26	Kêb	5 - Asia/Pacific
CB	27	?tdâr Méan Che?y	5 - Asia/Pacific
CB	28	Pre?h Seihân?	5 - Asia/Pacific
CB	29	B?tdâmbâng	5 - Asia/Pacific
CB	30	Pal?n	5 - Asia/Pacific
CD	00	Chad (general)	3 - Africa/Middle East
CD	01	Batha	3 - Africa/Middle East
CD	02	Biltine	3 - Africa/Middle East
CD	03	Borkou-Ennedi-Tibesti	3 - Africa/Middle East
CD	04	Chari-Baguirmi	3 - Africa/Middle East
CD	05	Guéra	3 - Africa/Middle East
CD	06	Kanem	3 - Africa/Middle East
CD	07	Lac	3 - Africa/Middle East
CD	08	Logone Occidental	3 - Africa/Middle East
CD	09	Logone Oriental	3 - Africa/Middle East
CD	10	Mayo-Kébbi	3 - Africa/Middle East
CD	11	Moyen-Chari	3 - Africa/Middle East
CD	12	Ouaddaï	3 - Africa/Middle East
CD	13	Salamat	3 - Africa/Middle East
CD	14	Tandjilé	3 - Africa/Middle East
CE	00	Sri Lanka (general)	5 - Asia/Pacific
CE	29	Central	5 - Asia/Pacific
CE	30	North Central	5 - Asia/Pacific
CE	31	North Eastern	5 - Asia/Pacific
CE	32	North Western	5 - Asia/Pacific
CE	33	Sabaragamuwa	5 - Asia/Pacific
CE	34	Southern	5 - Asia/Pacific
CE	35	Uva	5 - Asia/Pacific
CE	36	Western	5 - Asia/Pacific
CF	00	Congo (general)	3 - Africa/Middle East
CF	01	Bouenza	3 - Africa/Middle East
CF	03	CF03	3 - Africa/Middle East
CF	04	Kouilou	3 - Africa/Middle East
CF	05	Lékoumou	3 - Africa/Middle East
CF	06	Likouala	3 - Africa/Middle East
CF	07	Niari	3 - Africa/Middle East
CF	08	Plateaux	3 - Africa/Middle East
CF	10	Sangha	3 - Africa/Middle East
CF	11	Pool	3 - Africa/Middle East
CF	12	Brazzaville	3 - Africa/Middle East
CF	13	Cuvette	3 - Africa/Middle East
CF	14	Cuvette-Ouest	3 - Africa/Middle East
CG	00	Congo, Democratic Republic of The (general)	3 - Africa/Middle East
CG	01	Bandundu	3 - Africa/Middle East
CG	02	Équateur	3 - Africa/Middle East
CG	03	Kasaï-Occidental	3 - Africa/Middle East
CG	04	Kasaï-Oriental	3 - Africa/Middle East
CG	05	Katanga	3 - Africa/Middle East
CG	06	Kinshasa	3 - Africa/Middle East
CG	07	(CG07)	3 - Africa/Middle East
CG	08	Bas-Congo	3 - Africa/Middle East
CG	09	Orientale	3 - Africa/Middle East
CG	10	Maniema	3 - Africa/Middle East
CG	11	Nord-Kivu	3 - Africa/Middle East
CG	12	Sud-Kivu	3 - Africa/Middle East
CH	00	China (general)	5 - Asia/Pacific
CH	01	Anhui	5 - Asia/Pacific
CH	02	Zhejiang	5 - Asia/Pacific
CH	03	Jiangxi	5 - Asia/Pacific
CH	04	Jiangsu	5 - Asia/Pacific
CH	05	Jilin	5 - Asia/Pacific
CH	06	Qinghai	5 - Asia/Pacific
CH	07	Fujian	5 - Asia/Pacific
CH	08	Heilongjiang	5 - Asia/Pacific
CH	09	Henan	5 - Asia/Pacific
CH	10	Hebei	5 - Asia/Pacific
CH	11	Hunan	5 - Asia/Pacific
CH	12	Hubei	5 - Asia/Pacific
CH	13	Xinjiang	5 - Asia/Pacific
CH	14	Xizang	5 - Asia/Pacific
CH	15	Gansu	5 - Asia/Pacific
CH	16	Guangxi	5 - Asia/Pacific
CH	18	Guizhou	5 - Asia/Pacific
CH	19	Liaoning	5 - Asia/Pacific
CH	20	Nei Mongol	5 - Asia/Pacific
CH	21	Ningxia	5 - Asia/Pacific
CH	22	Beijing	5 - Asia/Pacific
CH	23	Shanghai	5 - Asia/Pacific
CH	24	Shanxi	5 - Asia/Pacific
CH	25	Shandong	5 - Asia/Pacific
CH	26	Shaanxi	5 - Asia/Pacific
CH	28	Tianjin	5 - Asia/Pacific
CH	29	Yunnan	5 - Asia/Pacific
CH	30	Guangdong	5 - Asia/Pacific
CH	31	Hainan	5 - Asia/Pacific
CH	32	Sichuan	5 - Asia/Pacific
CH	33	Chongqing	5 - Asia/Pacific
CI	00	Chile (general)	1 - Americas/Western Europe
CI	01	Valparaíso	1 - Americas/Western Europe
CI	02	Aisén del General Carlos Ibáñez del Campo	1 - Americas/Western Europe
CI	03	Antofagasta	1 - Americas/Western Europe
CI	04	Araucanía	1 - Americas/Western Europe
CI	05	Atacama	1 - Americas/Western Europe
CI	06	Bío-Bío	1 - Americas/Western Europe
CI	07	Coquimbo	1 - Americas/Western Europe
CI	08	Libertador General Bernardo O?Higgins	1 - Americas/Western Europe
CI	09	Los Lagos	1 - Americas/Western Europe
CI	10	Magallanes y Antártica Chilena	1 - Americas/Western Europe
CI	11	Maule	1 - Americas/Western Europe
CI	12	Región Metropolitana	1 - Americas/Western Europe
CI	13	Tarapacá	1 - Americas/Western Europe
CJ	00	Cayman Islands (general)	1 - Americas/Western Europe
CJ	01	Creek	1 - Americas/Western Europe
CJ	02	Eastern	1 - Americas/Western Europe
CJ	03	Midland	1 - Americas/Western Europe
CJ	04	South Town	1 - Americas/Western Europe
CJ	05	Spot Bay	1 - Americas/Western Europe
CJ	06	Stake Bay	1 - Americas/Western Europe
CJ	07	West End	1 - Americas/Western Europe
CJ	08	Western	1 - Americas/Western Europe
CK	00	Cocos (Keeling) Islands (general)	1 - Americas/Western Europe
CM	00	Cameroon (general)	3 - Africa/Middle East
CM	04	Est	3 - Africa/Middle East
CM	05	Littoral	3 - Africa/Middle East
CM	07	Nord-Ouest	3 - Africa/Middle East
CM	08	Ouest	3 - Africa/Middle East
CM	09	Sud-Ouest	3 - Africa/Middle East
CM	10	Adamaoua	3 - Africa/Middle East
CM	11	Centre	3 - Africa/Middle East
CM	12	Extreme-Nord	3 - Africa/Middle East
CM	13	Nord	3 - Africa/Middle East
CM	14	Sud	3 - Africa/Middle East
CN	00	Comoros (general)	1 - Americas/Western Europe
CN	01	Anjouan	1 - Americas/Western Europe
CN	02	Grande Comore	1 - Americas/Western Europe
CN	03	Mohéli	1 - Americas/Western Europe
CO	00	Colombia (general)	1 - Americas/Western Europe
CO	01	Amazonas	1 - Americas/Western Europe
CO	02	Antioquia	1 - Americas/Western Europe
CO	03	Arauca	1 - Americas/Western Europe
CO	04	Atlántico	1 - Americas/Western Europe
CO	05	(CO05)	1 - Americas/Western Europe
CO	06	(CO06)	1 - Americas/Western Europe
CO	07	(CO07)	1 - Americas/Western Europe
CO	08	Caquetá	1 - Americas/Western Europe
CO	09	Cauca	1 - Americas/Western Europe
CO	10	Cesar	1 - Americas/Western Europe
CO	11	Chocó	1 - Americas/Western Europe
CO	12	Córdoba	1 - Americas/Western Europe
CO	14	Guaviare	1 - Americas/Western Europe
CO	15	Guainía	1 - Americas/Western Europe
CO	16	Huila	1 - Americas/Western Europe
CO	17	La Guajira	1 - Americas/Western Europe
CO	18	(CO18)	1 - Americas/Western Europe
CO	19	Meta	1 - Americas/Western Europe
CO	20	Nariño	1 - Americas/Western Europe
CO	21	Norte de Santander	1 - Americas/Western Europe
CO	22	Putumayo	1 - Americas/Western Europe
CO	23	Quindío	1 - Americas/Western Europe
CO	24	Risaralda	1 - Americas/Western Europe
CO	25	Archipiélago de San Andrés, Providencia y Santa Catalina	1 - Americas/Western Europe
CO	26	Santander	1 - Americas/Western Europe
CO	27	Sucre	1 - Americas/Western Europe
CO	28	Tolima	1 - Americas/Western Europe
CO	29	Valle del Cauca	1 - Americas/Western Europe
CO	30	Vaupés	1 - Americas/Western Europe
CO	31	Vichada	1 - Americas/Western Europe
CO	32	Casanare	1 - Americas/Western Europe
CO	33	Cundinamarca	1 - Americas/Western Europe
CO	34	Distrito Capital	1 - Americas/Western Europe
CO	35	Bolívar	1 - Americas/Western Europe
CO	36	Boyacá	1 - Americas/Western Europe
CO	37	Caldas	1 - Americas/Western Europe
CO	38	Magdalena	1 - Americas/Western Europe
CR	00	Coral Sea Islands (general)	1 - Americas/Western Europe
CS	00	Costa Rica (general)	1 - Americas/Western Europe
CS	01	Alajuela	1 - Americas/Western Europe
CS	02	Cartago	1 - Americas/Western Europe
CS	03	Guanacaste	1 - Americas/Western Europe
CS	04	Heredia	1 - Americas/Western Europe
CS	06	Limón	1 - Americas/Western Europe
CS	07	Puntarenas	1 - Americas/Western Europe
CS	08	San José	1 - Americas/Western Europe
CT	00	Central African Republic (general)	3 - Africa/Middle East
CT	01	Bamingui-Bangoran	3 - Africa/Middle East
CT	02	Basse-Kotto	3 - Africa/Middle East
CT	03	Haute-Kotto	3 - Africa/Middle East
CT	04	Mambéré-Kadéï	3 - Africa/Middle East
CT	05	Haut-Mbomou	3 - Africa/Middle East
CT	06	Kémo	3 - Africa/Middle East
CT	07	Lobaye	3 - Africa/Middle East
CT	08	Mbomou	3 - Africa/Middle East
CT	09	Nana-Mambéré	3 - Africa/Middle East
CT	11	Ouaka	3 - Africa/Middle East
CT	12	Ouham	3 - Africa/Middle East
CT	13	Ouham-Pendé	3 - Africa/Middle East
CT	14	Vakaga	3 - Africa/Middle East
CT	15	Nana-Grébizi	3 - Africa/Middle East
CT	16	Sangha-Mbaéré	3 - Africa/Middle East
CT	17	Ombella-Mpoko	3 - Africa/Middle East
CT	18	Bangui	3 - Africa/Middle East
CU	00	Cuba (general)	1 - Americas/Western Europe
CU	01	Pinar del Río	1 - Americas/Western Europe
CU	02	Ciudad de La Habana	1 - Americas/Western Europe
CU	03	Matanzas	1 - Americas/Western Europe
CU	04	Isla de la Juventud	1 - Americas/Western Europe
CU	05	Camagüey	1 - Americas/Western Europe
CU	07	Ciego de Ávila	1 - Americas/Western Europe
CU	08	Cienfuegos	1 - Americas/Western Europe
CU	09	Granma	1 - Americas/Western Europe
CU	10	Guantánamo	1 - Americas/Western Europe
CU	11	La Habana	1 - Americas/Western Europe
CU	12	Holguín	1 - Americas/Western Europe
CU	13	Las Tunas	1 - Americas/Western Europe
CU	14	Sancti Spíritus	1 - Americas/Western Europe
CU	15	Santiago de Cuba	1 - Americas/Western Europe
CU	16	Villa Clara	1 - Americas/Western Europe
CV	00	Cape Verde (general)	1 - Americas/Western Europe
CV	01	Boa Vista	1 - Americas/Western Europe
CV	02	Brava	1 - Americas/Western Europe
CV	03	(CV03)	1 - Americas/Western Europe
CV	04	Maio	1 - Americas/Western Europe
CV	05	Paul	1 - Americas/Western Europe
CV	06	(CV06)	1 - Americas/Western Europe
CV	07	Ribeira Grande	1 - Americas/Western Europe
CV	08	Sal	1 - Americas/Western Europe
CV	09	(CV09)	1 - Americas/Western Europe
CV	10	São Nicolau	1 - Americas/Western Europe
CV	11	São Vicente	1 - Americas/Western Europe
CV	12	(CV12)	1 - Americas/Western Europe
CV	13	Mosteiros	1 - Americas/Western Europe
CV	14	Praia	1 - Americas/Western Europe
CV	15	Santa Catarina	1 - Americas/Western Europe
CV	16	Santa Cruz	1 - Americas/Western Europe
CV	17	São Domingos	1 - Americas/Western Europe
CV	18	São Filipe	1 - Americas/Western Europe
CV	19	São Miguel	1 - Americas/Western Europe
CV	20	Tarrafal	1 - Americas/Western Europe
CW	00	Cook Islands (general)	1 - Americas/Western Europe
CY	00	Cyprus (general)	2 - Eastern Europe
CY	01	Famagusta	2 - Eastern Europe
CY	02	Kyrenia	2 - Eastern Europe
CY	03	Larnaca	2 - Eastern Europe
CY	04	Nicosia	2 - Eastern Europe
CY	05	Limassol	2 - Eastern Europe
CY	06	Paphos	2 - Eastern Europe
DA	00	Denmark (general)	1 - Americas/Western Europe
DA	01	Århus	1 - Americas/Western Europe
DA	02	Bornholms	1 - Americas/Western Europe
DA	03	Frederiksborg	1 - Americas/Western Europe
DA	04	Fyn	1 - Americas/Western Europe
DA	05	København*	1 - Americas/Western Europe
DA	06	København	1 - Americas/Western Europe
DA	07	Nordjylland	1 - Americas/Western Europe
DA	08	Ribe	1 - Americas/Western Europe
DA	09	Ringkøbing	1 - Americas/Western Europe
DA	10	Roskilde	1 - Americas/Western Europe
DA	11	Sønderjylland	1 - Americas/Western Europe
DA	12	Storstrøm	1 - Americas/Western Europe
DA	13	Vejle	1 - Americas/Western Europe
DA	14	Vestsjælland	1 - Americas/Western Europe
DA	15	Viborg	1 - Americas/Western Europe
DA	16	Frederiksberg*	1 - Americas/Western Europe
DJ	00	Djibouti (general)	3 - Africa/Middle East
DJ	01	Ali Sabieh	3 - Africa/Middle East
DJ	02	(DJ02)	3 - Africa/Middle East
DJ	03	(DJ03)	3 - Africa/Middle East
DJ	04	Obock	3 - Africa/Middle East
DJ	05	Tadjourah	3 - Africa/Middle East
DJ	06	Dikhil	3 - Africa/Middle East
DJ	07	Djibouti	3 - Africa/Middle East
DJ	08	Arta	3 - Africa/Middle East
DO	00	Dominica (general)	1 - Americas/Western Europe
DO	02	Saint Andrew	1 - Americas/Western Europe
DO	03	Saint David	1 - Americas/Western Europe
DO	04	Saint George	1 - Americas/Western Europe
DO	05	Saint John	1 - Americas/Western Europe
DO	06	Saint Joseph	1 - Americas/Western Europe
DO	07	Saint Luke	1 - Americas/Western Europe
DO	08	Saint Mark	1 - Americas/Western Europe
DO	09	Saint Patrick	1 - Americas/Western Europe
DO	10	Saint Paul	1 - Americas/Western Europe
DO	11	Saint Peter	1 - Americas/Western Europe
DR	00	Dominican Republic (general)	1 - Americas/Western Europe
DR	01	Azua	1 - Americas/Western Europe
DR	02	Baoruco	1 - Americas/Western Europe
DR	03	Barahona	1 - Americas/Western Europe
DR	04	Dajabón	1 - Americas/Western Europe
DR	05	(DR05)	1 - Americas/Western Europe
DR	06	Duarte	1 - Americas/Western Europe
DR	08	Espaillat	1 - Americas/Western Europe
DR	09	Independencia	1 - Americas/Western Europe
DR	10	La Altagracia	1 - Americas/Western Europe
DR	11	Elías Piña	1 - Americas/Western Europe
DR	12	La Romana	1 - Americas/Western Europe
DR	14	María Trinidad Sánchez	1 - Americas/Western Europe
DR	15	Monte Cristi	1 - Americas/Western Europe
DR	16	Pedernales	1 - Americas/Western Europe
DR	17	(DR17)	1 - Americas/Western Europe
DR	18	Puerto Plata	1 - Americas/Western Europe
DR	19	Salcedo	1 - Americas/Western Europe
DR	20	Samaná	1 - Americas/Western Europe
DR	21	Sánchez Ramírez	1 - Americas/Western Europe
DR	23	San Juan	1 - Americas/Western Europe
DR	24	San Pedro de Macorís	1 - Americas/Western Europe
DR	25	Santiago	1 - Americas/Western Europe
DR	26	Santiago Rodríguez	1 - Americas/Western Europe
DR	27	Valverde	1 - Americas/Western Europe
DR	28	El Seíbo	1 - Americas/Western Europe
DR	29	Hato Mayor	1 - Americas/Western Europe
DR	30	La Vega	1 - Americas/Western Europe
DR	31	Monseñor Nouel	1 - Americas/Western Europe
DR	32	Monte Plata	1 - Americas/Western Europe
DR	33	San Cristóbal	1 - Americas/Western Europe
DR	34	Distrito Nacional	1 - Americas/Western Europe
DR	35	Peravia	1 - Americas/Western Europe
DR	36	San José de Ocoa	1 - Americas/Western Europe
DR	37	Santo Domingo	1 - Americas/Western Europe
EC	00	Ecuador (general)	1 - Americas/Western Europe
EC	01	Galápagos	1 - Americas/Western Europe
EC	02	Azuay	1 - Americas/Western Europe
EC	03	Bolívar	1 - Americas/Western Europe
EC	04	Cañar	1 - Americas/Western Europe
EC	05	Carchi	1 - Americas/Western Europe
EC	06	Chimborazo	1 - Americas/Western Europe
EC	07	Cotopaxi	1 - Americas/Western Europe
EC	08	El Oro	1 - Americas/Western Europe
EC	09	Esmeraldas	1 - Americas/Western Europe
EC	10	Guayas	1 - Americas/Western Europe
EC	11	Imbabura	1 - Americas/Western Europe
EC	12	Loja	1 - Americas/Western Europe
EC	13	Los Ríos	1 - Americas/Western Europe
EC	14	Manabí	1 - Americas/Western Europe
EC	15	Morona-Santiago	1 - Americas/Western Europe
EC	16	(EC16)	1 - Americas/Western Europe
EC	17	Pastaza	1 - Americas/Western Europe
EC	18	Pichincha	1 - Americas/Western Europe
EC	19	Tungurahua	1 - Americas/Western Europe
EC	20	Zamora-Chinchipe	1 - Americas/Western Europe
EC	22	Sucumbios	1 - Americas/Western Europe
EC	23	Napo	1 - Americas/Western Europe
EC	24	Orellana	1 - Americas/Western Europe
EG	00	Egypt (general)	3 - Africa/Middle East
EG	01	Ad Daqahl?yah	3 - Africa/Middle East
EG	02	Al Ba?r al A?mar	3 - Africa/Middle East
EG	03	Al Bu?ayrah	3 - Africa/Middle East
EG	04	Al Fayy?m	3 - Africa/Middle East
EG	05	Al Gharb?yah	3 - Africa/Middle East
EG	06	Al Iskandar?yah	3 - Africa/Middle East
EG	07	Al Ism?‘?l?yah	3 - Africa/Middle East
EG	08	Al J?zah	3 - Africa/Middle East
EG	09	Al Min?f?yah	3 - Africa/Middle East
EG	10	Al Miny?	3 - Africa/Middle East
EG	11	Al Q?hirah	3 - Africa/Middle East
EG	12	Al Qaly?b?yah	3 - Africa/Middle East
EG	13	Al W?d? al Jad?d	3 - Africa/Middle East
EG	14	Ash Sharq?yah	3 - Africa/Middle East
EG	15	As Suways	3 - Africa/Middle East
EG	16	Asw?n	3 - Africa/Middle East
EG	17	Asy??	3 - Africa/Middle East
EG	18	Ban? Suwayf	3 - Africa/Middle East
EG	19	B?r Sa‘?d	3 - Africa/Middle East
EG	20	Dumy??	3 - Africa/Middle East
EG	21	Kafr ash Shaykh	3 - Africa/Middle East
EG	22	Ma?r??	3 - Africa/Middle East
EG	23	Qin?	3 - Africa/Middle East
EG	24	S?h?j	3 - Africa/Middle East
EG	26	Jan?b S?n??	3 - Africa/Middle East
EG	27	Sham?l S?n??	3 - Africa/Middle East
EI	00	Ireland (general)	1 - Americas/Western Europe
EI	01	Carlow	1 - Americas/Western Europe
EI	02	Cavan	1 - Americas/Western Europe
EI	03	Clare	1 - Americas/Western Europe
EI	04	Cork	1 - Americas/Western Europe
EI	06	Donegal	1 - Americas/Western Europe
EI	07	Dublin	1 - Americas/Western Europe
EI	10	Galway	1 - Americas/Western Europe
EI	11	Kerry	1 - Americas/Western Europe
EI	12	Kildare	1 - Americas/Western Europe
EI	13	Kilkenny	1 - Americas/Western Europe
EI	14	Leitrim	1 - Americas/Western Europe
EI	15	Laois	1 - Americas/Western Europe
EI	16	Limerick	1 - Americas/Western Europe
EI	18	Longford	1 - Americas/Western Europe
EI	19	Louth	1 - Americas/Western Europe
EI	20	Mayo	1 - Americas/Western Europe
EI	21	Meath	1 - Americas/Western Europe
EI	22	Monaghan	1 - Americas/Western Europe
EI	23	Offaly	1 - Americas/Western Europe
EI	24	Roscommon	1 - Americas/Western Europe
EI	25	Sligo	1 - Americas/Western Europe
EI	26	Tipperary	1 - Americas/Western Europe
EI	27	Waterford	1 - Americas/Western Europe
EI	29	Westmeath	1 - Americas/Western Europe
EI	30	Wexford	1 - Americas/Western Europe
EI	31	Wicklow	1 - Americas/Western Europe
EK	00	Equatorial Guinea (general)	3 - Africa/Middle East
EK	03	Annobón	3 - Africa/Middle East
EK	04	Bioko Norte	3 - Africa/Middle East
EK	05	Bioko Sur	3 - Africa/Middle East
EK	06	Centro Sur	3 - Africa/Middle East
EK	07	Kié-Ntem	3 - Africa/Middle East
EK	08	Litoral	3 - Africa/Middle East
EK	09	Wele-Nzas	3 - Africa/Middle East
EN	00	Estonia (general)	2 - Eastern Europe
EN	01	Harjumaa	2 - Eastern Europe
EN	02	Hiiumaa	2 - Eastern Europe
EN	03	Ida-Virumaa	2 - Eastern Europe
EN	04	Järvamaa	2 - Eastern Europe
EN	05	Jõgevamaa	2 - Eastern Europe
EN	07	Läänemaa	2 - Eastern Europe
EN	08	Lääne-Virumaa	2 - Eastern Europe
EN	11	Pärnumaa	2 - Eastern Europe
EN	12	Põlvamaa	2 - Eastern Europe
EN	13	Raplamaa	2 - Eastern Europe
EN	14	Saaremaa	2 - Eastern Europe
EN	18	Tartumaa	2 - Eastern Europe
EN	19	Valgamaa	2 - Eastern Europe
EN	20	Viljandimaa	2 - Eastern Europe
EN	21	Võrumaa	2 - Eastern Europe
ER	00	Eritrea (general)	3 - Africa/Middle East
ER	01	?nseba	3 - Africa/Middle East
ER	02	Debub	3 - Africa/Middle East
ER	03	Debubaw? K?eyih Bahr?	3 - Africa/Middle East
ER	04	Gash Barka	3 - Africa/Middle East
ER	05	Ma??kel	3 - Africa/Middle East
ER	06	Sem?naw? K?eyih Bahr?	3 - Africa/Middle East
ES	00	El Salvador (general)	1 - Americas/Western Europe
ES	01	Ahuachapán	1 - Americas/Western Europe
ES	02	Cabañas	1 - Americas/Western Europe
ES	03	Chalatenango	1 - Americas/Western Europe
ES	04	Cuscatlán	1 - Americas/Western Europe
ES	05	La Libertad	1 - Americas/Western Europe
ES	06	La Paz	1 - Americas/Western Europe
ES	07	La Unión	1 - Americas/Western Europe
ES	08	Morazán	1 - Americas/Western Europe
ES	09	San Miguel	1 - Americas/Western Europe
ES	10	San Salvador	1 - Americas/Western Europe
ES	11	Santa Ana	1 - Americas/Western Europe
ES	12	San Vicente	1 - Americas/Western Europe
ES	13	Sonsonate	1 - Americas/Western Europe
ES	14	Usulután	1 - Americas/Western Europe
ET	00	Ethiopia (general)	3 - Africa/Middle East
ET	01	(ET01)	3 - Africa/Middle East
ET	02	(ET02)	3 - Africa/Middle East
ET	03	(ET03)	3 - Africa/Middle East
ET	04	(ET04)	3 - Africa/Middle East
ET	05	(ET05)	3 - Africa/Middle East
ET	06	(ET06)	3 - Africa/Middle East
ET	07	(ET07)	3 - Africa/Middle East
ET	08	(ET08)	3 - Africa/Middle East
ET	09	(ET09)	3 - Africa/Middle East
ET	10	(ET10)	3 - Africa/Middle East
ET	11	(ET11)	3 - Africa/Middle East
ET	12	(ET12)	3 - Africa/Middle East
ET	13	(ET13)	3 - Africa/Middle East
ET	14	(ET14)	3 - Africa/Middle East
ET	15	(ET15)	3 - Africa/Middle East
ET	17	(ET17)	3 - Africa/Middle East
ET	18	(ET18)	3 - Africa/Middle East
ET	19	(ET19)	3 - Africa/Middle East
ET	20	(ET20)	3 - Africa/Middle East
ET	21	(ET21)	3 - Africa/Middle East
ET	22	(ET22)	3 - Africa/Middle East
ET	23	(ET23)	3 - Africa/Middle East
ET	24	(ET24)	3 - Africa/Middle East
ET	25	(ET25)	3 - Africa/Middle East
ET	26	(ET26)	3 - Africa/Middle East
ET	27	(ET27)	3 - Africa/Middle East
ET	28	(ET28)	3 - Africa/Middle East
ET	29	(ET29)	3 - Africa/Middle East
ET	30	(ET30)	3 - Africa/Middle East
ET	31	(ET31)	3 - Africa/Middle East
ET	32	(ET32)	3 - Africa/Middle East
ET	33	(ET33)	3 - Africa/Middle East
ET	34	(ET34)	3 - Africa/Middle East
ET	35	(ET35)	3 - Africa/Middle East
ET	37	(ET37)	3 - Africa/Middle East
ET	38	(ET38)	3 - Africa/Middle East
ET	39	(ET39)	3 - Africa/Middle East
ET	40	(ET40)	3 - Africa/Middle East
